tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.70E+17,neutral,0.6788,,0,US Airways,,tjelke,,0,@USAirways  how does one downgrade a flight?,,23-02-2015 13:30,"Miami, Florida, USA",Eastern Time (US & Canada)
5.70E+17,neutral,1,,,US Airways,,smaguire2,,0,@USAirways I'm shutting my data off for the flight. I want some response by the time I land.  You have 2 hours.,,23-02-2015 13:29,,Atlantic Time (Canada)
5.70E+17,neutral,1,,,US Airways,,smaguire2,,0,@USAirways and I would have been willing to give him the benefit of the doubt and say we misunderstood each other until he went on a,,23-02-2015 13:23,,Atlantic Time (Canada)
5.70E+17,positive,0.6354,,,US Airways,,Jabis4,,0,@USAirways look out for flying rocks this time! It's a bird it's a plane! Nah never mind it's just a rock...,,23-02-2015 13:22,VT,Eastern Time (US & Canada)
5.70E+17,neutral,0.701,,0,US Airways,,ElmiraBudMan,,0,@USAirways doesn't take into account the $450 it cost 2 rent a car 2 drive home,,23-02-2015 13:22,Does it really matter,
5.70E+17,neutral,1,,,US Airways,,NotClayManship,,0,"@USAirways Am I allowed to carry on a suit bag and carry on bag? My suit bag will hang like a jacket would. It is soft sided, 48""",,23-02-2015 13:18,Indianapolis,Quito
5.70E+17,positive,0.3503,,0,US Airways,,KateDeLeal,,0,@USAirways owes Tammy from the Winston-Salem call center for keeping me as a customer!,,23-02-2015 13:17,,
5.70E+17,neutral,0.6922,,0,US Airways,,charmellemaria,,0,@USAirways so it's a $25.00 bag fee for a golf bag on a domestic flight?,,23-02-2015 13:15,"mclean, va",
5.70E+17,neutral,1,,,US Airways,,DavidAlfieWard,,0,"@USAirways hi guys, do you have a general enquires email address please? Thanks David.",,23-02-2015 13:12,London UK & USA,
5.70E+17,neutral,1,,,US Airways,,putajerseyon,,0,@USAirways following you now,,23-02-2015 13:04,,Eastern Time (US & Canada)
5.70E+17,neutral,1,,,US Airways,,putajerseyon,,0,@USAirways sorry I didn't realize I wasn't following you,,23-02-2015 12:58,,Eastern Time (US & Canada)
5.70E+17,positive,0.6889,,,US Airways,,farrellbone,,0,@USAirways I made it! Thanks for the help!,,23-02-2015 12:53,,
5.70E+17,positive,0.6989,,0,US Airways,,ShawnHFoster,,0,@USAirways - Huge props to Parizad at checkin in Sacramento for her help on Friday to get 3 of us home when other airlines were delayed,,23-02-2015 12:51,,Central Time (US & Canada)
5.70E+17,neutral,0.6894,,0,US Airways,,charmellemaria,,0,"@USAirways is there an additional charge for a golf bag with clubs , shoes, and golf balls, if that's the only piece of luggage you check?","[38.95804042, -77.26190063]",23-02-2015 12:46,"mclean, va",
5.70E+17,neutral,1,,,US Airways,,AshMichelle831,,0,"@USAirways if I apply for ur credit card, do you automatically get the companion certificate or do I have to wait for it?",,23-02-2015 12:42,,Eastern Time (US & Canada)
5.70E+17,positive,0.6774,,0,US Airways,,redcat255,,0,@USAirways @AmericanAir shout out to Diane at EYW for helping get us home today instead of tomorrow (even if a little Late Flight!),,23-02-2015 12:25,,Eastern Time (US & Canada)
5.70E+17,positive,1,,,US Airways,,EmmaJLogue,,0,@USAirways made it! Just! Huge relief - thanks for your help!,,23-02-2015 12:10,,Eastern Time (US & Canada)
5.70E+17,neutral,1,,,US Airways,,DanielleWaugh,,0,"@USAirways It's 838. We boarded and we are waiting now to take off, hopefully.","[39.87010428, -75.2507858]",23-02-2015 12:03,"Portland, Maine",Eastern Time (US & Canada)
5.70E+17,positive,1,,,US Airways,,EmmaJLogue,,0,"@USAirways - thanks, I hope so. Maybe you can put in a good word for me? ;-)",,23-02-2015 12:02,,Eastern Time (US & Canada)
5.70E+17,neutral,0.6187,,0,US Airways,,thomashoward88,,0,"@USAirways US 728. Refuel; we've sat for so long. Pilot announces where the truck is. ""Look, over there to the left!"" Actual announcement.",,23-02-2015 11:49,,
5.70E+17,neutral,0.6582,,0,US Airways,,AnnaIntheCity,,0,@USAirways @AmericanAir trying to chg ticket for staff member leaving org before she can fly.We're a nonprofit-can't you make an exception?,,23-02-2015 11:48,Northern Virginia,Eastern Time (US & Canada)
5.70E+17,neutral,0.7015,,0,US Airways,,thomashoward88,,0,"@USAirways US 728 Wait, now a gate opened. Back we go. (Good, maybe we can get off.)",,23-02-2015 11:42,,
5.70E+17,neutral,0.6729,,0,US Airways,,thomashoward88,,0,@USAirways US 728 stated their issues as: kept plane on ground to allow connecting passengers from other flight to board. Fine. Understand.,,23-02-2015 11:33,,
5.70E+17,positive,1,,,US Airways,,Blasterjaxx,,9,@USAirways Wow unbelievable how you treat your customers at Puerto Rico airport! 👍,,23-02-2015 10:42,TotalWorldJaxxination,
5.70E+17,neutral,1,,,US Airways,,athenatrigal,,0,@USAirways trying to book award travel leaving on red-eye Sunday night after midnight. Should I book the date in Sunday or Monday?,,23-02-2015 10:27,,Eastern Time (US & Canada)
5.70E+17,positive,1,,,US Airways,,electromail,,0,@USAirways They were breathing very heavily. but were super helpful. Thank you.,,23-02-2015 10:14,Watching @Interpol somewhere,Amsterdam
5.70E+17,positive,0.6513,,0,US Airways,,lulainlife,,0,"@USAirways okay, great. Thank you!",,23-02-2015 10:10,"Washington, DC",Eastern Time (US & Canada)
5.70E+17,neutral,0.6809,,0,US Airways,,mrpearson3rd,,0,@USAirways Bag policy says stroller OR car seat.  We need to bring 2 car seats and 1 stroller.  Should I just call for details?,,23-02-2015 09:58,,
5.70E+17,positive,1,,,US Airways,,FitzFrancis,,0,@USAirways it was customer service like I have never seen before!  Kudos to your organization.,,23-02-2015 09:53,,
5.70E+17,neutral,1,,,US Airways,,CatieKriewald,,0,"@USAirways contact via FB messages, Twitter DM or text?",,23-02-2015 09:37,"Stillwater, MN",Central Time (US & Canada)
5.70E+17,neutral,1,,,US Airways,,ColfaxCapital,,0,"@USAirways great operation you guys are running. More mechanical issues, and now taping piece of plane together LOL http://t.co/I5V9wfbtuE",,23-02-2015 09:23,"39.0708° N, 106.9886° W",Quito
5.70E+17,neutral,0.6593,,,US Airways,,jhughes1025,,0,@USAirways thanks! Any idea when it will be resolved? I'd like to purchase my ticket!,,23-02-2015 09:23,Washington DC,Alaska
5.70E+17,neutral,1,,,US Airways,,dtopler,,0,"@USAirways Hi, can you attach my AA FF# 94LXA62 to reservation E2KVM4. Thansk!",,23-02-2015 09:23,"New York, NY",Eastern Time (US & Canada)
5.70E+17,positive,1,,,US Airways,,The_BlueAnchor,,0,@USAirways we called and were able to get rescheduled. Thank you for the quick responses today!!,,23-02-2015 09:18,"Dallas, TX",Central Time (US & Canada)
5.70E+17,neutral,0.6563,,0,US Airways,,therealcharlie,,0,@USAirways Hi guys! Are flights 5594 and 3937 still on time? The site and app are both down and I can't check. Thanks!,,23-02-2015 09:11,"Melbourne, Australia",Sydney
5.70E+17,positive,0.7059,,0,US Airways,,steve_muns,,0,@USAirways over the phone. I called the 6170 number and she picked up almost immediately.,,23-02-2015 09:00,"Washington, DC",Eastern Time (US & Canada)
5.70E+17,neutral,0.6838,,,US Airways,,HutchinsJim,,0,"@USAirways @HutchinsJim Yes, I made the flight and got my workout in too.",,23-02-2015 08:56,"Carmel, IN",Atlantic Time (Canada)
5.70E+17,positive,0.6882,,,US Airways,,The_BlueAnchor,,0,@USAirways 603 &amp; 2705 DFW to PSP thank you!,,23-02-2015 08:55,"Dallas, TX",Central Time (US & Canada)
5.70E+17,positive,0.6392,,,US Airways,,ChrisClark09,,0,@USAirways 1899. Thanks,,23-02-2015 08:51,Mentor/Columbus,Eastern Time (US & Canada)
5.70E+17,neutral,0.6596,,0,US Airways,,mattiasskovhoej,,0,@USAirways Will you pick up your phone then?,,23-02-2015 08:38,Danmark,Copenhagen
5.70E+17,positive,1,,,US Airways,,steve_muns,,0,@USAirways FYI your customer service rep Carol is an absolute delight. So pleasant to with with and rebooked me in lightning speed! Thanks!,,23-02-2015 08:32,"Washington, DC",Eastern Time (US & Canada)
5.70E+17,neutral,0.6696,,,US Airways,,The_BlueAnchor,,0,"@USAirways thank you, but it says the website is down",,23-02-2015 08:22,"Dallas, TX",Central Time (US & Canada)
5.70E+17,positive,1,,,US Airways,,AraeB,,0,@USAirways DOMINICK L. at La Guardia airport NYC gives the absolute best customer service! Thanku! Checking in made easy!,,23-02-2015 08:12,east coast,
5.70E+17,neutral,0.6578,,0,US Airways,,MustSeeItAll_,,0,"@USAirways I understand that, and when I'm attempting to change the information so they are identical, it tells me to call a #",,23-02-2015 07:57,NYC // LI ,
5.70E+17,neutral,1,,,US Airways,,MeeestarCoke,,0,"@USAirways @AmericanAir taking off now. if I don't have a private jet to bora bora by the time I land, I'm calling Oprah",,23-02-2015 07:42,BK,
5.70E+17,positive,1,,,US Airways,,miscgal,,0,@USAirways Thanks for the information!,,23-02-2015 07:15,,Tehran
5.70E+17,neutral,1,,,US Airways,,NathanOKIE,,0,@USAirways @AmericanAir I need to move a reservation due to weather in the middle part of the U.S.  I would like to change departing airport,,23-02-2015 07:07,,Hawaii
5.70E+17,positive,1,,,US Airways,,FitzFrancis,,0,@USAirways couldn't be more thankful to your #orf and #dca crews on the ground and in the air today for help with a sick kid and a lost bag!,,23-02-2015 07:02,,
5.70E+17,neutral,0.6716,,0,US Airways,,NathanOKIE,,0,@USAirways @AmericanAir can someone help me with some travel issues today?,,23-02-2015 06:55,,Hawaii
5.70E+17,neutral,1,,,US Airways,,LarrySandeen,,0,"@USAirways There is nothing on my USAir CC at this point, but the email stated I would be charged.  Thanks for the reply.","[0.0, 0.0]",23-02-2015 06:50,Southeastern Pennsylvania USA,
5.70E+17,neutral,0.6771,,0,US Airways,,heatherjpitcher,,0,@USAirways &amp; @AmericanAir what are your weight restrictions for carry on luggage? Can find measurements but not weight restrictions. TIA,,23-02-2015 06:44,,Quito
5.70E+17,positive,1,,,US Airways,,jcsolomons,,0,@USAirways Thank you.,,23-02-2015 06:39,"Boston, MA",Quito
5.70E+17,neutral,0.6629,,0,US Airways,,DonIrvine,,0,@USAirways 4473.  She just called to say it's a runway clearing problem of all things.,,23-02-2015 06:34,Washington DC,Eastern Time (US & Canada)
5.70E+17,neutral,1,,,US Airways,,The_BlueAnchor,,0,@USAirways will all flights out of DFW be Cancelled Flightled today?,,23-02-2015 06:27,"Dallas, TX",Central Time (US & Canada)
5.70E+17,neutral,1,,,US Airways,,ttorabisu,,0,@USAirways can you add my KTN to an existing reservation?,,23-02-2015 06:26,ATL | DTW | NRT,
5.70E+17,neutral,0.6775,,0,US Airways,,BSmithwood,,0,@USAirways I'm supposed to fly through Dallas. Can you help me get a new itinerary?,,23-02-2015 06:15,"Boston, MA",
5.70E+17,positive,1,,,US Airways,,JOHN_TURNER_JR,,0,@USAirways Your CLT baggage crew deserves a #kudos. I had to run to make my connection. And my bags still made it! #CustomerService,,23-02-2015 06:13,"Mobile, Alabama, US",Central Time (US & Canada)
5.70E+17,positive,1,,,US Airways,,jsilver76,,0,@USAirways Thanks!,,23-02-2015 06:10,,Eastern Time (US & Canada)
5.70E+17,positive,1,,,US Airways,,TeaMontgomery,,0,@USAirways is alright with me. Please give Scott F at BDL a bonus for excellent customer service,,23-02-2015 05:24,Nube de la Reign,Eastern Time (US & Canada)
5.70E+17,neutral,0.7006,,0,US Airways,,LaurenCarrot,,0,"@USAirways I'm referring to email like this.  Just tell people when they GET the upgrade. Otherwise, we know already. http://t.co/N8UvCLMADA","[33.6424884, -84.4325976]",23-02-2015 05:20,Your Dreams,
5.70E+17,neutral,1,,,US Airways,,Plopadiddy,,0,"@USAirways  I just reserved a flight with my companion certificate, where do I mail the certificate for verification???? THX!!!",,23-02-2015 05:09,,Hawaii
5.70E+17,neutral,1,,,US Airways,,jsilver76,,0,"@USAirways Do your flight schedules to - from Quintana Roo, Mexico reflect their newly adopted time zone change to EST?",,23-02-2015 05:03,,Eastern Time (US & Canada)
5.70E+17,neutral,0.6421,,0,US Airways,,daknadler,,0,@USAirways : Maybe You Should Drive #usairwaysfail,,23-02-2015 05:00,Jacksonville,Eastern Time (US & Canada)
5.70E+17,neutral,0.6458,,,US Airways,,PeterPiatetsky,,0,@USAirways thank you for the apology,,23-02-2015 04:56,Nebraska,Eastern Time (US & Canada)
5.70E+17,positive,1,,,US Airways,,hegshmeg,,0,“@USAirways: @hegshmeg O” thank you for that elaborate response,,23-02-2015 04:33,los angeles ca,Pacific Time (US & Canada)
5.70E+17,neutral,0.6655,,0,US Airways,,jcsolomons,,0,@USAirways Is your refund system down?,,23-02-2015 04:15,"Boston, MA",Quito
5.70E+17,neutral,1,,,US Airways,,SmileyNthahood,,0,"That's not the case.. They sent me a email with a link, I'll show you.. @USAirways http://t.co/hb799CCo0t",,23-02-2015 03:52,,Pacific Time (US & Canada)
5.70E+17,positive,1,,,US Airways,,Logunov_Daniil,,0,@USAirways YOU ARE THE BEST!!! YOU ARE AMAZING!!! FOLLOW ME PLEASE;)🙏🙏🙏,,23-02-2015 00:34,"Russia, Россия",Abu Dhabi
5.70E+17,neutral,0.6879,,,US Airways,,m_appel,,0,"@USAirways 4469, thank you for asking.",,23-02-2015 00:25,Washington DC ,Central Time (US & Canada)
5.70E+17,positive,1,,,US Airways,,jakenemmasmom,,0,@USAirways on a happy note our 719 crew is wonderful. Can't say enough great things about our pilot. He's doing all he can for us.,,23-02-2015 00:12,,
5.70E+17,neutral,0.695,,,US Airways,,mrmorganmusic,,0,"@USAirways @PDQuigley any progress? Good luck, Patrick!",,22-02-2015 23:02,"Conway, AR",Central Time (US & Canada)
5.70E+17,positive,0.6849,,,US Airways,,DavidHall1981,,0,"@USAirways @landonschott he's fine, he really likes picking his own seat....",,22-02-2015 22:54,"Adelaide, South Australia",Adelaide
5.70E+17,positive,1,,,US Airways,,abrykwall,,0,@USAirways Thank you. I'll do that next time!,,22-02-2015 21:25,RDU,Eastern Time (US & Canada)
5.70E+17,positive,1,,,US Airways,,sebastian_mcfox,,0,@USAirways looks like our bag has been rescued. Thanks!,,22-02-2015 20:53,,
5.70E+17,neutral,0.6259,,0,US Airways,,TweetsByTrav,,0,@USAirways and @AmericanAir aren't as merged as the marketing departments would have us believe. Maybe @Delta or @united can get me home?,,22-02-2015 20:40,,
5.70E+17,neutral,1,,,US Airways,,rgilbane,,0,@USAirways Looking for some help to recover an item I left on an airplane this evening,,22-02-2015 20:33,Rhode Island,Eastern Time (US & Canada)
5.70E+17,neutral,1,,,US Airways,,bradfordradio,,0,@USAirways Have you issued a Memphis travel advisory for tomorrow? Winter weather coming through now.,,22-02-2015 19:51,,
5.70E+17,positive,1,,,US Airways,,LarrySandeen,,0,@USairways Since I am a loyal USAir customer I am sure that they will make this up to me-right now I want to get home &amp; back to work.,"[0.0, 0.0]",22-02-2015 19:27,Southeastern Pennsylvania USA,
5.70E+17,positive,0.686,,0,US Airways,,LarrySandeen,,0,"@USAirways - Janet &amp; my DEN-PHL  flight Cancelled Flightled Saturday, USAIR rescheduled automatically &amp; notified us by email at no additional cost.",,22-02-2015 19:19,Southeastern Pennsylvania USA,
5.70E+17,neutral,1,,,US Airways,,JeffOlpin,,0,"@USAirways Can you help with a seat assignment?  5 people flight 694, PHX to HNL, seats are split up.  Anything you can do will be great.",,22-02-2015 18:55,,Arizona
5.70E+17,neutral,1,,,US Airways,,EricYutzy,,0,@USAirways follow/dm please,,22-02-2015 18:53,,Indiana (East)
5.70E+17,neutral,1,,,US Airways,,DontenPhoto,,0,@USAirways Flight 4424 operated by @FlyRepublicAir (N813MA) arrives at @FlyTPA following flight from Reagan National http://t.co/OSc9OFlol3,,22-02-2015 18:26,"Englewood, Florida",Eastern Time (US & Canada)
5.70E+17,positive,1,,,US Airways,,maxtheminidoxie,,0,@USAirways the entire flight crew on flight 738 from BOS to PHL is doing a wonderful job and making this experience not totally suck. 😊,,22-02-2015 18:16,Boston,
5.70E+17,positive,1,,,US Airways,,JonTechie,,0,"@USAirways @AmericanAir major issues getting out of Boston, but your crew has been exceptional. Let's see how things roll out in Philly.",,22-02-2015 18:07,USA,Mountain Time (US & Canada)
5.70E+17,neutral,1,,,US Airways,,elias02,,0,@USAirways do you have an email??,,22-02-2015 18:03,,Quito
5.70E+17,positive,1,,,US Airways,,johntrack,,0,@USAirways thanks to the whole team for an on-time flight despite inclement weather http://t.co/eQePkkPSXM,,22-02-2015 17:59,,Eastern Time (US & Canada)
5.70E+17,neutral,1,,,US Airways,,miscgal,,0,@USAirways what happens to frequent flyer miles earned once merger is complete with AA?,,22-02-2015 17:54,,Tehran
5.70E+17,neutral,0.6976,,0,US Airways,,ubanks,,0,@USAirways any idea when flight 703 to Miami will leave for a second time?,,22-02-2015 17:42,Philly Yo,Eastern Time (US & Canada)
5.70E+17,neutral,0.6629,,0,US Airways,,MikeDobbinsPHX,,0,"@USAirways @GregWallace66 Yea, they will give you 5 cents on the dollar!","[0.0, 0.0]",22-02-2015 17:37,New River AZ,Arizona
5.70E+17,positive,1,,,US Airways,,Marcusluft,,0,"@USAirways great, thank you!",,22-02-2015 17:36,"Thunder Bay, ON, Canada",Eastern Time (US & Canada)
5.70E+17,positive,1,,,US Airways,,sleenieto,,0,@USAirways it's not often that an airline is so easy to work with. I needed to change my flight time and the attendants at MKE made my day!,,22-02-2015 17:34,Tampa,Eastern Time (US & Canada)
5.70E+17,neutral,1,,,US Airways,,bsniz,,0,@USAirways do you know what flight the pilots for 1581 are coming in on? Thanks.,,22-02-2015 17:30,"Chicago, IL, USA",Eastern Time (US & Canada)
5.70E+17,neutral,1,,,US Airways,,mrpearson3rd,,0,@USAirways Can you provide me with info about checking strollers and car seats?  Costs?  Restrictions?  Need to bring 2 seats 1 stroller.,,22-02-2015 17:03,,
5.70E+17,positive,1,,,US Airways,,RockHardGurl,,0,@USAirways Another great flight #FunFlightAttendants. Thanks for showing my dad wonderful customer service. #flt635 #LAX #PHX #SundayFunday,,22-02-2015 16:59,,
